dataset,feature_set,model,k_pct,auc_mean,auc_std,ap_mean,P_mean,P_std,R_mean,R_std,DOR_mean,DOR_std
v2a_y_anchored,BIBLIO,GBT,1,0.749597895810286,0.01674831980752555,0.3286052837938237,0.63,0.10917018207812407,0.05338983050847458,0.009251710345603735,13.79173988588382,6.774971054854941
v2a_y_anchored,BIBLIO,GBT,5,0.749597895810286,0.01674831980752555,0.3286052837938237,0.4323943661971831,0.034530105301697166,0.17344632768361581,0.01385105918881638,6.32131962564582,0.9411199188776453
v2a_y_anchored,BIBLIO,GBT,10,0.749597895810286,0.01674831980752555,0.3286052837938237,0.3640845070422535,0.02555515431673095,0.292090395480226,0.02050187521455254,5.303954129433035,0.7274447056038919
v2a_y_anchored,BIBLIO,GBT,15,0.749597895810286,0.01674831980752555,0.3286052837938237,0.32300469483568073,0.023380093141762873,0.3887005649717514,0.028135366323138383,4.886398451518344,0.756903357105028
v2a_y_anchored,BIBLIO,GBT,20,0.749597895810286,0.01674831980752555,0.3286052837938237,0.2971830985915493,0.017822972797714824,0.4768361581920904,0.028597312285598947,4.796442038210092,0.7100078024746522
v2a_y_anchored,BIBLIO,GBT,25,0.749597895810286,0.01674831980752555,0.3286052837938237,0.2757746478873239,0.013857322677463497,0.5531073446327683,0.027792935313556713,4.7716966461523125,0.6886712992058917
v2a_y_anchored,BIBLIO,GBT,30,0.749597895810286,0.01674831980752555,0.3286052837938237,0.2573943661971831,0.01085851868789962,0.6194915254237288,0.026134061926809237,4.786497596357853,0.6404596951000927
v2a_y_anchored,BIBLIO,LogReg,1,0.7312243634393623,0.01925447035104476,0.27699156079749143,0.4633333333333334,0.07639540110465759,0.03926553672316384,0.006474186534293018,6.559961137562792,1.9954995938443292
v2a_y_anchored,BIBLIO,LogReg,5,0.7312243634393623,0.01925447035104476,0.27699156079749143,0.35985915492957743,0.04824680837334015,0.14435028248587572,0.019353239516989546,4.549232768520534,1.0012097464548928
v2a_y_anchored,BIBLIO,LogReg,10,0.7312243634393623,0.01925447035104476,0.27699156079749143,0.3232394366197183,0.03456788028870872,0.2593220338983051,0.02773242373444428,4.242389315424316,0.8018875562295432
v2a_y_anchored,BIBLIO,LogReg,15,0.7312243634393623,0.01925447035104476,0.27699156079749143,0.2955399061032864,0.019295777653928637,0.35564971751412433,0.023220342600490402,4.043963840217628,0.5150570711421234
v2a_y_anchored,BIBLIO,LogReg,20,0.7312243634393623,0.01925447035104476,0.27699156079749143,0.2776408450704225,0.019927508032339513,0.44548022598870063,0.03197408068465775,4.101192535427659,0.6486000634303575
v2a_y_anchored,BIBLIO,LogReg,25,0.7312243634393623,0.01925447035104476,0.27699156079749143,0.257887323943662,0.017471841518144092,0.5172316384180791,0.035042394005317216,4.0255242652260605,0.6867591720730821
v2a_y_anchored,BIBLIO,LogReg,30,0.7312243634393623,0.01925447035104476,0.27699156079749143,0.24342723004694836,0.012400336260889865,0.5858757062146893,0.029844877102480714,4.066828643732871,0.5991222408012721
v2a_y_anchored,BIBLIO,RF,1,0.7533832293075113,0.01878713089937763,0.3323667906513452,0.6333333333333333,0.10259783520851541,0.053672316384180796,0.008694731797331814,14.100340117690976,8.032461030975934
v2a_y_anchored,BIBLIO,RF,5,0.7533832293075113,0.01878713089937763,0.3323667906513452,0.4302816901408451,0.05396696982461464,0.17259887005649718,0.021647767556766326,6.355167534226416,1.4942868925350126
v2a_y_anchored,BIBLIO,RF,10,0.7533832293075113,0.01878713089937763,0.3323667906513452,0.36795774647887325,0.02480622655823384,0.2951977401129944,0.01990104051564524,5.4161110195155855,0.71791991541836
v2a_y_anchored,BIBLIO,RF,15,0.7533832293075113,0.01878713089937763,0.3323667906513452,0.3262910798122066,0.020689823183028706,0.3926553672316384,0.024897922813475217,4.984381149309864,0.6964444304611901
v2a_y_anchored,BIBLIO,RF,20,0.7533832293075113,0.01878713089937763,0.3323667906513452,0.30017605633802813,0.016901215405371456,0.481638418079096,0.027118334322742917,4.91114838023568,0.7237789366956638
v2a_y_anchored,BIBLIO,RF,25,0.7533832293075113,0.01878713089937763,0.3323667906513452,0.2785915492957746,0.014184964207787486,0.5587570621468927,0.028450069456296915,4.9073644303521124,0.7065029490358405
v2a_y_anchored,BIBLIO,RF,30,0.7533832293075113,0.01878713089937763,0.3323667906513452,0.2596244131455399,0.013418051504063416,0.6248587570621469,0.03229429345045772,4.9438714855707655,0.8355862772995616
v2a_y_anchored,BIBLIO+DEBATE25,GBT,1,0.7505173975789526,0.017366455806792965,0.3257349436155761,0.5833333333333333,0.08617946730396582,0.04943502824858757,0.0073033446867767655,10.879906616430041,4.81118207903571
v2a_y_anchored,BIBLIO+DEBATE25,GBT,5,0.7505173975789526,0.017366455806792965,0.3257349436155761,0.4267605633802817,0.0507001069079397,0.17118644067796612,0.02033733101956903,6.2347836715453635,1.3881847593122851
v2a_y_anchored,BIBLIO+DEBATE25,GBT,10,0.7505173975789526,0.017366455806792965,0.3257349436155761,0.3686619718309859,0.033910364494325725,0.2957627118644068,0.02720492518753814,5.4759500724227905,1.0276770179421024
v2a_y_anchored,BIBLIO+DEBATE25,GBT,15,0.7505173975789526,0.017366455806792965,0.3257349436155761,0.326056338028169,0.02332420587735639,0.39237288135593223,0.028068112157496675,4.986680251041225,0.7606868932150019
v2a_y_anchored,BIBLIO+DEBATE25,GBT,20,0.7505173975789526,0.017366455806792965,0.3257349436155761,0.2982394366197183,0.017404334739562603,0.47853107344632767,0.027925599243140017,4.834343472466743,0.6777308182648312
v2a_y_anchored,BIBLIO+DEBATE25,GBT,25,0.7505173975789526,0.017366455806792965,0.3257349436155761,0.2769014084507042,0.010622763650319684,0.5553672316384181,0.021305542914482965,4.804449709268717,0.519906693499658
v2a_y_anchored,BIBLIO+DEBATE25,GBT,30,0.7505173975789526,0.017366455806792965,0.3257349436155761,0.2589201877934272,0.009845024997659319,0.6231638418079096,0.023694805926569876,4.865258517521233,0.5670213359095642
v2a_y_anchored,BIBLIO+DEBATE25,LogReg,1,0.7288037713343986,0.01644588941604054,0.2743518703890349,0.44666666666666666,0.1299572579307862,0.03785310734463277,0.011013326943286966,6.672620704785328,3.617351607641424
v2a_y_anchored,BIBLIO+DEBATE25,LogReg,5,0.7288037713343986,0.01644588941604054,0.2743518703890349,0.36338028169014086,0.04051269380770546,0.14576271186440679,0.016250854578232134,4.603006513106708,0.8895551387785204
v2a_y_anchored,BIBLIO+DEBATE25,LogReg,10,0.7288037713343986,0.01644588941604054,0.2743518703890349,0.3158450704225352,0.022879482034559806,0.2533898305084746,0.018355290671793745,4.033249391863995,0.5332095868437661
v2a_y_anchored,BIBLIO+DEBATE25,LogReg,15,0.7288037713343986,0.01644588941604054,0.2743518703890349,0.28497652582159627,0.022954464255467683,0.34293785310734465,0.02762316884980008,3.7731868889495788,0.5959946029368474
v2a_y_anchored,BIBLIO+DEBATE25,LogReg,20,0.7288037713343986,0.01644588941604054,0.2743518703890349,0.2670774647887324,0.01825256903638573,0.4285310734463277,0.02928660794538727,3.7579925501418914,0.5831728399953275
v2a_y_anchored,BIBLIO+DEBATE25,LogReg,25,0.7288037713343986,0.01644588941604054,0.2743518703890349,0.2563380281690141,0.014849499214883814,0.5141242937853108,0.029782893905557935,3.949762734197475,0.5750859902190948
v2a_y_anchored,BIBLIO+DEBATE25,LogReg,30,0.7288037713343986,0.01644588941604054,0.2743518703890349,0.2442488262910798,0.010483457915702953,0.5878531073446328,0.025231373288641012,4.090422152689933,0.47128889476236663
v2a_y_anchored,BIBLIO+DEBATE25,RF,1,0.7522378071265655,0.01712128470536217,0.3232148026096639,0.6333333333333333,0.11134478352717493,0.053672316384180796,0.009435998603997877,13.791645182706304,6.045067963026963
v2a_y_anchored,BIBLIO+DEBATE25,RF,5,0.7522378071265655,0.01712128470536217,0.3232148026096639,0.4070422535211268,0.03446957921607359,0.16327683615819208,0.01382678036350974,5.630836413569115,0.929739798201874
v2a_y_anchored,BIBLIO+DEBATE25,RF,10,0.7522378071265655,0.01712128470536217,0.3232148026096639,0.35809859154929574,0.031764183331154015,0.2872881355932203,0.02548313013007837,5.155371169371425,0.9152260910326103
v2a_y_anchored,BIBLIO+DEBATE25,RF,15,0.7522378071265655,0.01712128470536217,0.3232148026096639,0.3279342723004695,0.025180163480250792,0.3946327683615819,0.030301552662674678,5.061501528573272,0.8844145212946336
v2a_y_anchored,BIBLIO+DEBATE25,RF,20,0.7522378071265655,0.01712128470536217,0.3232148026096639,0.29806338028169016,0.01450786088789701,0.47824858757062144,0.023278149673235885,4.814645969728841,0.585711308334275
v2a_y_anchored,BIBLIO+DEBATE25,RF,25,0.7522378071265655,0.01712128470536217,0.3232148026096639,0.27338028169014084,0.01322744437394242,0.5483050847457627,0.02652962007203141,4.6566919304464145,0.6421385052594403
v2a_y_anchored,BIBLIO+DEBATE25,RF,30,0.7522378071265655,0.01712128470536217,0.3232148026096639,0.25481220657276993,0.012029348693078252,0.6132768361581922,0.028951991769781603,4.654932113788806,0.7505243328168895
v2a_y_anchored,BIBLIO+DEBATE5,GBT,1,0.7512335140696631,0.018456115417569096,0.3277578030654866,0.61,0.07578053878456878,0.05169491525423729,0.006422079558014304,11.80123422054866,3.8162446495710713
v2a_y_anchored,BIBLIO+DEBATE5,GBT,5,0.7512335140696631,0.018456115417569096,0.3277578030654866,0.4373239436619718,0.04224734325975967,0.17542372881355933,0.016946674414931848,6.502302294662066,1.2377435109625055
v2a_y_anchored,BIBLIO+DEBATE5,GBT,10,0.7512335140696631,0.018456115417569096,0.3277578030654866,0.3619718309859155,0.02668437517794411,0.2903954802259887,0.021407803815073803,5.247141844810929,0.7742013449981576
v2a_y_anchored,BIBLIO+DEBATE5,GBT,15,0.7512335140696631,0.018456115417569096,0.3277578030654866,0.3284037558685446,0.02429859460864157,0.39519774011299436,0.029240681647687308,5.069526061521816,0.793944784968389
v2a_y_anchored,BIBLIO+DEBATE5,GBT,20,0.7512335140696631,0.018456115417569096,0.3277578030654866,0.2984154929577465,0.015321640244074487,0.4788135593220339,0.02458387474190482,4.83152037158791,0.6075497482136049
v2a_y_anchored,BIBLIO+DEBATE5,GBT,25,0.7512335140696631,0.018456115417569096,0.3277578030654866,0.27718309859154927,0.012206952912671886,0.5559322033898305,0.02448287166100856,4.8264336453286525,0.5927671449310222
v2a_y_anchored,BIBLIO+DEBATE5,GBT,30,0.7512335140696631,0.018456115417569096,0.3277578030654866,0.257981220657277,0.01108649017887014,0.6209039548022599,0.026682739074568827,4.822084498981426,0.6546934177128063
v2a_y_anchored,BIBLIO+DEBATE5,LogReg,1,0.735152760895396,0.017243566877137472,0.27993765778034535,0.42666666666666664,0.11321975733189149,0.03615819209039548,0.009594894689143346,5.979472170004811,2.9118181802837593
v2a_y_anchored,BIBLIO+DEBATE5,LogReg,5,0.735152760895396,0.017243566877137472,0.27993765778034535,0.3725352112676056,0.03372705866917645,0.1494350282485876,0.013528933138483216,4.787093462318777,0.7631765507002556
v2a_y_anchored,BIBLIO+DEBATE5,LogReg,10,0.735152760895396,0.017243566877137472,0.27993765778034535,0.3246478873239437,0.025122508590565615,0.2604519774011299,0.02015478090316563,4.2482334850124115,0.6043179447538226
v2a_y_anchored,BIBLIO+DEBATE5,LogReg,15,0.735152760895396,0.017243566877137472,0.27993765778034535,0.2948356807511737,0.02205231731877559,0.35480225988700564,0.02653753440056045,4.034826446609222,0.6205008523772757
v2a_y_anchored,BIBLIO+DEBATE5,LogReg,20,0.735152760895396,0.017243566877137472,0.27993765778034535,0.2776408450704225,0.017818395645478862,0.4454802259887005,0.028589968154327666,4.0937286606662155,0.6200391732720528
v2a_y_anchored,BIBLIO+DEBATE5,LogReg,25,0.735152760895396,0.017243566877137472,0.27993765778034535,0.2619718309859155,0.015617131602388373,0.5254237288135594,0.03132249558671111,4.1774421865078555,0.64633367589138
v2a_y_anchored,BIBLIO+DEBATE5,LogReg,30,0.735152760895396,0.017243566877137472,0.27993765778034535,0.24964788732394366,0.012286970790204826,0.6008474576271187,0.02957203139337436,4.3735885390350795,0.624541689458934
v2a_y_anchored,BIBLIO+DEBATE5,RF,1,0.7545664376732815,0.019182182913729737,0.3301439224370989,0.63,0.09296921454869439,0.05338983050847458,0.007878746995652067,13.356503384171242,5.875996719034429
v2a_y_anchored,BIBLIO+DEBATE5,RF,5,0.7545664376732815,0.019182182913729737,0.3301439224370989,0.4169014084507042,0.045787476106323895,0.1672316384180791,0.01836672770366665,5.934161652688389,1.1900165352965826
v2a_y_anchored,BIBLIO+DEBATE5,RF,10,0.7545664376732815,0.019182182913729737,0.3301439224370989,0.3640845070422535,0.027140219756191554,0.292090395480226,0.021773509634910742,5.3105483668833715,0.795236499419572
v2a_y_anchored,BIBLIO+DEBATE5,RF,15,0.7545664376732815,0.019182182913729737,0.3301439224370989,0.3295774647887324,0.018630494858982504,0.39661016949152544,0.022419748050639957,5.086745741901277,0.6341385553238394
v2a_y_anchored,BIBLIO+DEBATE5,RF,20,0.7545664376732815,0.019182182913729737,0.3301439224370989,0.2975352112676056,0.013874452916415713,0.47740112994350287,0.022261834057977745,4.790536407519506,0.5397209238876526
v2a_y_anchored,BIBLIO+DEBATE5,RF,25,0.7545664376732815,0.019182182913729737,0.3301439224370989,0.27718309859154927,0.014972733686551111,0.5559322033898305,0.030030059088845422,4.84527813517098,0.733284562865269
v2a_y_anchored,BIBLIO+DEBATE5,RF,30,0.7545664376732815,0.019182182913729737,0.3301439224370989,0.25997652582159625,0.01211104300156928,0.6257062146892656,0.029148611969878595,4.952375049254287,0.778991442957009
v2a_y_anchored,DEBATE25,GBT,1,0.5479703583313985,0.021126347373431314,0.15100049058781317,0.15666666666666668,0.09739291615389213,0.01327683615819209,0.00825363696219425,1.6608010805223496,1.2860354448508078
v2a_y_anchored,DEBATE25,GBT,5,0.5479703583313985,0.021126347373431314,0.15100049058781317,0.16619718309859155,0.04203054584407099,0.06666666666666668,0.016859710479825086,1.498714703323544,0.4495101867616748
v2a_y_anchored,DEBATE25,GBT,10,0.5479703583313985,0.021126347373431314,0.15100049058781317,0.17183098591549295,0.02802036389604732,0.13785310734463277,0.022479613973100103,1.5667020489992303,0.34212554726036454
v2a_y_anchored,DEBATE25,GBT,15,0.5479703583313985,0.021126347373431314,0.15100049058781317,0.16150234741784036,0.022613323152661586,0.1943502824858757,0.027212643115914797,1.46400598637018,0.29732331909872084
v2a_y_anchored,DEBATE25,GBT,20,0.5479703583313985,0.021126347373431314,0.15100049058781317,0.1591549295774648,0.02178370738398248,0.25536723163841807,0.034952389248875844,1.4690809112018697,0.3265320806916913
v2a_y_anchored,DEBATE25,GBT,25,0.5479703583313985,0.021126347373431314,0.15100049058781317,0.15507042253521125,0.017206900599651156,0.3110169491525424,0.03451101532698395,1.43976165665945,0.28141309570408723
v2a_y_anchored,DEBATE25,GBT,30,0.5479703583313985,0.021126347373431314,0.15100049058781317,0.14988262910798122,0.014028283299938119,0.36073446327683617,0.0337629869252748,1.3880969404960894,0.23702596310876764
v2a_y_anchored,DEBATE25,LogReg,1,0.5521859080293366,0.020464007155700077,0.14797660796580314,0.13666666666666666,0.10700603907098336,0.011581920903954802,0.009068308395846048,1.4683991819598259,1.1851468136403425
v2a_y_anchored,DEBATE25,LogReg,5,0.5521859080293366,0.020464007155700077,0.14797660796580314,0.13732394366197181,0.04083995775879976,0.05508474576271186,0.0163821299484451,1.1924589719149135,0.4051618189410153
v2a_y_anchored,DEBATE25,LogReg,10,0.5521859080293366,0.020464007155700077,0.14797660796580314,0.15774647887323942,0.02231639502618609,0.1265536723163842,0.017903548552081504,1.3905220311901034,0.25846365719852704
v2a_y_anchored,DEBATE25,LogReg,15,0.5521859080293366,0.020464007155700077,0.14797660796580314,0.1572769953051643,0.01564533345023646,0.18926553672316385,0.01882743516892861,1.4006505883628648,0.19535319775127896
v2a_y_anchored,DEBATE25,LogReg,20,0.5521859080293366,0.020464007155700077,0.14797660796580314,0.15528169014084509,0.015534179274528739,0.24915254237288137,0.02492489781901787,1.4032630439184657,0.21594173985982518
v2a_y_anchored,DEBATE25,LogReg,25,0.5521859080293366,0.020464007155700077,0.14797660796580314,0.153943661971831,0.015757562493741252,0.30875706214689264,0.0316041507642833,1.4183986363458092,0.2347935508339808
v2a_y_anchored,DEBATE25,LogReg,30,0.5521859080293366,0.020464007155700077,0.14797660796580314,0.1505868544600939,0.014734113390601744,0.36242937853107343,0.035461764431617755,1.400721417087396,0.23776542077264243
v2a_y_anchored,DEBATE25,RF,1,0.5605158269483785,0.02199137769838977,0.15425348688991924,0.2033333333333333,0.12325981687533188,0.017231638418079096,0.010445747192824735,2.231735392503471,1.5029034363196945
v2a_y_anchored,DEBATE25,RF,5,0.5605158269483785,0.02199137769838977,0.15425348688991924,0.18098591549295776,0.04317623591696336,0.07259887005649718,0.01731928107403615,1.6695712832305112,0.5129647521198554
v2a_y_anchored,DEBATE25,RF,10,0.5605158269483785,0.02199137769838977,0.15425348688991924,0.1686619718309859,0.02589757897627288,0.13531073446327685,0.02077658878322457,1.5251873293428093,0.3189944068535403
v2a_y_anchored,DEBATE25,RF,15,0.5605158269483785,0.02199137769838977,0.15425348688991924,0.16220657276995304,0.02726814985356067,0.19519774011299434,0.03281421423055605,1.4801471339405028,0.34637853280290626
v2a_y_anchored,DEBATE25,RF,20,0.5605158269483785,0.02199137769838977,0.15425348688991924,0.16056338028169015,0.020448719187612402,0.25762711864406784,0.03281037428972838,1.48617133092124,0.2955795225231004
v2a_y_anchored,DEBATE25,RF,25,0.5605158269483785,0.02199137769838977,0.15425348688991924,0.1574647887323944,0.01642267380518199,0.315819209039548,0.03293813107818985,1.4751193778480682,0.25976190931160653
v2a_y_anchored,DEBATE25,RF,30,0.5605158269483785,0.02199137769838977,0.15425348688991924,0.15539906103286386,0.01413794327432486,0.37401129943502825,0.034026914321256464,1.4828335179239684,0.24956525068287927
v2a_y_anchored,DEBATE5,GBT,1,0.5443443641677707,0.0201446816399889,0.14810894639636446,0.15666666666666668,0.09246462892554742,0.01327683615819209,0.007835985502165035,1.628216598675057,1.0141575862995593
v2a_y_anchored,DEBATE5,GBT,5,0.5443443641677707,0.0201446816399889,0.14810894639636446,0.16971830985915493,0.0513904230299571,0.06807909604519774,0.02061423748659296,1.5547347151508395,0.5954203724933046
v2a_y_anchored,DEBATE5,GBT,10,0.5443443641677707,0.0201446816399889,0.14810894639636446,0.16126760563380282,0.03222309446906715,0.12937853107344632,0.025851296127726183,1.4445369130364685,0.3819397646184172
v2a_y_anchored,DEBATE5,GBT,15,0.5443443641677707,0.0201446816399889,0.14810894639636446,0.16150234741784036,0.027978932017852693,0.1943502824858757,0.033669562258771886,1.4735966925337,0.3827879213625443
v2a_y_anchored,DEBATE5,GBT,20,0.5443443641677707,0.0201446816399889,0.14810894639636446,0.1528169014084507,0.01953478075891847,0.24519774011299433,0.031343942008660135,1.3755647114067522,0.27954370245871796
v2a_y_anchored,DEBATE5,GBT,25,0.5443443641677707,0.0201446816399889,0.14810894639636446,0.1508450704225352,0.01732783047756981,0.30254237288135594,0.034753558302470525,1.3752675112931496,0.2763100472205554
v2a_y_anchored,DEBATE5,GBT,30,0.5443443641677707,0.0201446816399889,0.14810894639636446,0.14847417840375587,0.012182671283069565,0.3573446327683616,0.029321005460947094,1.361172073143444,0.20523505434525288
v2a_y_anchored,DEBATE5,LogReg,1,0.5605550927127294,0.021923285281315992,0.1512293162770054,0.16,0.10236958612665527,0.013559322033898305,0.008675388654801296,1.672375607752485,1.0025220242523611
v2a_y_anchored,DEBATE5,LogReg,5,0.5605550927127294,0.021923285281315992,0.1512293162770054,0.16056338028169015,0.038612591861781426,0.06440677966101696,0.015488666792014017,1.4331640455589825,0.41730892719126095
v2a_y_anchored,DEBATE5,LogReg,10,0.5605550927127294,0.021923285281315992,0.1512293162770054,0.15492957746478872,0.02418014296560429,0.12429378531073447,0.019398758763366154,1.3597132756306143,0.27527165930733244
v2a_y_anchored,DEBATE5,LogReg,15,0.5605550927127294,0.021923285281315992,0.1512293162770054,0.1556338028169014,0.022709308147109405,0.18728813559322036,0.0273281504821147,1.3882086161772793,0.2847661967269375
v2a_y_anchored,DEBATE5,LogReg,20,0.5605550927127294,0.021923285281315992,0.1512293162770054,0.1602112676056338,0.01707884987466899,0.2570621468926554,0.027403352341276794,1.4756868498054279,0.25259514601164684
v2a_y_anchored,DEBATE5,LogReg,25,0.5605550927127294,0.021923285281315992,0.1512293162770054,0.1576056338028169,0.01505825908757225,0.31610169491525425,0.030201593085243776,1.4753246513724791,0.2504162228771354
v2a_y_anchored,DEBATE5,LogReg,30,0.5605550927127294,0.021923285281315992,0.1512293162770054,0.15985915492957747,0.013791112670759822,0.3847457627118644,0.03319216947877787,1.5628679957072449,0.26438191438892394
v2a_y_anchored,DEBATE5,RF,1,0.5563923526224979,0.02358529485589294,0.1546893590600078,0.15999999999999998,0.08759289137757151,0.013559322033898305,0.0074231263879297885,1.64668440406401,0.921073600374306
v2a_y_anchored,DEBATE5,RF,5,0.5563923526224979,0.02358529485589294,0.1546893590600078,0.16619718309859155,0.04718005588587151,0.06666666666666668,0.01892533315195976,1.5067990418345092,0.5156840438338266
v2a_y_anchored,DEBATE5,RF,10,0.5563923526224979,0.02358529485589294,0.1546893590600078,0.17535211267605633,0.027973748718373645,0.14067796610169492,0.022442216485926876,1.610598927820978,0.34580543198016533
v2a_y_anchored,DEBATE5,RF,15,0.5563923526224979,0.02358529485589294,0.1546893590600078,0.17136150234741784,0.01947679406863213,0.2062146892655367,0.023438175913099674,1.5922015823064775,0.2746757165535659
v2a_y_anchored,DEBATE5,RF,20,0.5563923526224979,0.02358529485589294,0.1546893590600078,0.16602112676056338,0.020123024198752015,0.2663841807909605,0.032287790239805506,1.5663710512354518,0.30609624891449966
v2a_y_anchored,DEBATE5,RF,25,0.5563923526224979,0.02358529485589294,0.1546893590600078,0.16,0.018496511136183058,0.3209039548022599,0.0370975223352824,1.5199617292903342,0.2939613920784397
v2a_y_anchored,DEBATE5,RF,30,0.5563923526224979,0.02358529485589294,0.1546893590600078,0.1539906103286385,0.016535730569258757,0.3706214689265537,0.03979786001414818,1.4637689494816573,0.2828053565011925
